transaction_id,customer_id,transaction_date,amount_gbp,country,channel,payment_method,account_age_days,num_items,is_fraud,fraud_risk_score,risk_band
TXN113518,3192,2025-12-01 16:26:00,144.44,Germany,web,paypal,833,4,0,9.137330725062968e-06,Low
TXN111154,1257,2025-12-01 16:47:00,19.07,Germany,mobile_app,credit_card,1354,5,0,9.137330725062968e-06,Low
TXN115360,2387,2025-12-01 17:00:00,2942.2,Romania,mobile_app,credit_card,1869,5,1,0.9996109885002794,High
TXN101614,3732,2025-12-01 17:08:00,13.89,UK,mobile_app,debit_card,732,5,0,9.137330725062968e-06,Low
TXN118929,1467,2025-12-01 17:24:00,22.85,UK,web,credit_card,1170,1,0,9.137330725062968e-06,Low
TXN104434,3872,2025-12-01 18:37:00,73.83,Romania,mobile_app,debit_card,1055,2,0,9.137330725062968e-06,Low
TXN100397,2311,2025-12-01 19:08:00,19.63,US,web,credit_card,388,2,0,9.137330725062968e-06,Low
TXN113213,2946,2025-12-01 19:09:00,43.72,UK,web,gift_card,1306,7,0,9.137330725062968e-06,Low
TXN119298,4407,2025-12-01 19:20:00,33.25,UK,web,bank_transfer,915,5,0,9.137330725062968e-06,Low
TXN108040,5865,2025-12-01 19:36:00,41.94,UK,web,credit_card,742,2,0,9.137330725062968e-06,Low
TXN114197,4110,2025-12-01 19:43:00,30.21,India,web,gift_card,1344,4,0,9.137330725062968e-06,Low
TXN100099,5232,2025-12-01 20:06:00,12.93,UK,mobile_app,credit_card,883,2,0,9.137330725062968e-06,Low
TXN109753,4435,2025-12-01 20:40:00,92.87,Germany,mobile_app,gift_card,657,3,0,9.137330725062968e-06,Low
TXN114575,4197,2025-12-01 20:43:00,51.63,UK,mobile_app,credit_card,338,6,0,9.137330725062968e-06,Low
TXN104401,5742,2025-12-01 20:57:00,61.23,France,web,bank_transfer,1484,1,0,9.137330725062968e-06,Low
TXN113727,5267,2025-12-01 21:26:00,86.91,UK,web,credit_card,1207,3,0,9.137330725062968e-06,Low
TXN106238,1838,2025-12-01 22:30:00,71.26,Romania,web,debit_card,788,7,0,9.137330725062968e-06,Low
TXN110554,3881,2025-12-01 22:59:00,50.6,Romania,mobile_app,credit_card,770,1,0,9.137330725062968e-06,Low
TXN118683,4469,2025-12-01 23:38:00,14.07,Nigeria,mobile_app,gift_card,1616,7,0,9.137330725062968e-06,Low
TXN119708,2292,2025-12-02 00:01:00,19.06,Germany,web,debit_card,310,1,0,9.137330725062968e-06,Low
TXN107648,1409,2025-12-02 00:18:00,84.1,Brazil,web,credit_card,1339,4,0,9.137330725062968e-06,Low
TXN118392,2438,2025-12-02 00:29:00,109.86,Romania,web,bank_transfer,871,5,0,9.137330725062968e-06,Low
TXN119805,1964,2025-12-02 00:43:00,18.34,US,mobile_app,credit_card,123,1,0,9.137330725062968e-06,Low
TXN105013,4350,2025-12-02 00:45:00,46.85,France,mobile_app,paypal,332,5,0,9.137330725062968e-06,Low
TXN109586,1798,2025-12-02 00:55:00,29.9,France,in_store,credit_card,108,4,0,9.137330725062968e-06,Low
TXN118980,5046,2025-12-02 01:53:00,266.05,US,mobile_app,credit_card,11,2,1,0.9990861567108469,High
TXN100919,2777,2025-12-02 02:44:00,27.41,Germany,mobile_app,bank_transfer,967,5,0,9.137330725062968e-06,Low
TXN101439,1542,2025-12-02 03:05:00,45.6,Romania,mobile_app,credit_card,322,2,0,9.137330725062968e-06,Low
TXN101745,3315,2025-12-02 03:33:00,30.67,UK,web,paypal,1956,2,0,9.137330725062968e-06,Low
TXN103744,2306,2025-12-02 04:20:00,124.1,Germany,web,debit_card,760,7,0,9.137330725062968e-06,Low
TXN115417,3166,2025-12-02 04:31:00,23.34,US,web,credit_card,1446,3,0,9.137330725062968e-06,Low
TXN111493,5042,2025-12-02 04:48:00,32.32,UK,mobile_app,debit_card,969,3,0,9.137330725062968e-06,Low
TXN119583,4608,2025-12-02 04:59:00,184.73,France,mobile_app,paypal,1741,6,0,9.137330725062968e-06,Low
TXN101060,3241,2025-12-02 05:02:00,27.14,US,web,bank_transfer,308,5,0,9.137330725062968e-06,Low
TXN117536,4500,2025-12-02 05:10:00,84.92,Nigeria,web,debit_card,247,5,0,9.137330725062968e-06,Low
TXN104795,3535,2025-12-02 05:17:00,29.85,US,mobile_app,credit_card,734,4,0,9.137330725062968e-06,Low
TXN102168,1969,2025-12-02 06:22:00,36.12,US,web,credit_card,1072,1,0,9.137330725062968e-06,Low
TXN107389,4511,2025-12-02 06:25:00,71.53,France,mobile_app,gift_card,396,1,0,9.137330725062968e-06,Low
TXN113817,4471,2025-12-02 06:59:00,30.27,Germany,mobile_app,debit_card,1549,5,0,9.137330725062968e-06,Low
TXN111151,3318,2025-12-02 07:22:00,40.53,Romania,web,debit_card,1009,1,0,9.137330725062968e-06,Low
TXN101418,4346,2025-12-02 07:55:00,28.31,US,web,debit_card,1966,7,0,9.137330725062968e-06,Low
TXN109839,3753,2025-12-02 08:20:00,21.47,Romania,web,paypal,512,4,0,9.137330725062968e-06,Low
TXN107800,1146,2025-12-02 08:29:00,105.41,US,mobile_app,credit_card,300,2,0,9.137330725062968e-06,Low
TXN116370,5927,2025-12-02 08:38:00,48.58,UK,web,paypal,376,7,0,9.137330725062968e-06,Low
TXN107924,2255,2025-12-02 09:14:00,55.29,UK,web,debit_card,303,3,0,9.137330725062968e-06,Low
TXN108695,3416,2025-12-02 09:30:00,66.71,Romania,mobile_app,bank_transfer,374,3,0,9.137330725062968e-06,Low
TXN104051,1313,2025-12-02 09:38:00,48.34,France,mobile_app,bank_transfer,602,2,0,9.137330725062968e-06,Low
TXN105390,4733,2025-12-02 09:42:00,54.75,Brazil,mobile_app,credit_card,1754,5,0,9.137330725062968e-06,Low
TXN116942,5332,2025-12-02 10:16:00,32.37,UK,web,gift_card,739,7,0,9.137330725062968e-06,Low
TXN116376,5541,2025-12-02 10:37:00,173.58,Brazil,mobile_app,credit_card,826,3,0,9.137330725062968e-06,Low
TXN114184,3331,2025-12-02 11:30:00,98.69,Romania,web,debit_card,1303,6,0,9.137330725062968e-06,Low
TXN111680,3739,2025-12-02 11:31:00,30.24,India,web,paypal,1142,1,0,9.137330725062968e-06,Low
TXN105452,4344,2025-12-02 11:40:00,31.85,US,mobile_app,credit_card,793,3,0,9.137330725062968e-06,Low
TXN113206,4212,2025-12-02 11:46:00,27.86,India,in_store,debit_card,1809,3,0,9.137330725062968e-06,Low
TXN104047,1170,2025-12-02 12:00:00,64.13,US,mobile_app,credit_card,924,1,0,9.137330725062968e-06,Low
TXN119087,1355,2025-12-02 12:10:00,31.28,India,mobile_app,credit_card,534,3,0,9.137330725062968e-06,Low
TXN108486,1488,2025-12-02 13:02:00,67.68,US,mobile_app,paypal,780,2,0,9.137330725062968e-06,Low
TXN104637,3981,2025-12-02 13:59:00,463.08,Nigeria,web,credit_card,679,6,1,0.9996109885002794,High
TXN100746,4496,2025-12-02 14:37:00,91.04,France,web,debit_card,1671,6,0,9.137330725062968e-06,Low
TXN102524,5644,2025-12-02 14:39:00,26.99,UK,web,debit_card,1283,5,0,9.137330725062968e-06,Low
TXN116194,4892,2025-12-02 15:09:00,38.42,France,mobile_app,debit_card,238,7,0,9.137330725062968e-06,Low
TXN119744,5156,2025-12-02 15:44:00,38.6,UK,web,credit_card,1345,7,0,9.137330725062968e-06,Low
TXN119569,3484,2025-12-02 15:54:00,53.03,US,in_store,bank_transfer,1503,5,0,9.137330725062968e-06,Low
TXN109410,3989,2025-12-02 16:10:00,63.62,Germany,web,credit_card,1247,2,0,9.137330725062968e-06,Low
TXN111367,1273,2025-12-02 16:25:00,20.37,Nigeria,web,credit_card,489,6,0,9.137330725062968e-06,Low
TXN114699,2567,2025-12-02 18:12:00,68.96,UK,web,credit_card,1817,4,0,9.137330725062968e-06,Low
TXN117516,2674,2025-12-02 18:25:00,95.01,UK,mobile_app,credit_card,1760,4,0,9.137330725062968e-06,Low
TXN116900,2049,2025-12-02 18:58:00,68.17,Romania,mobile_app,bank_transfer,1227,3,0,9.137330725062968e-06,Low
TXN107468,3677,2025-12-02 19:04:00,15.31,UK,web,credit_card,1707,1,0,9.137330725062968e-06,Low
TXN106101,3138,2025-12-02 19:24:00,10.97,US,mobile_app,credit_card,1652,3,0,9.137330725062968e-06,Low
TXN101214,4781,2025-12-02 19:34:00,7.95,UK,mobile_app,debit_card,865,5,0,9.137330725062968e-06,Low
TXN117578,4061,2025-12-02 19:35:00,53.83,US,in_store,paypal,205,4,0,9.137330725062968e-06,Low
TXN114483,4762,2025-12-02 20:56:00,8.09,UK,web,credit_card,535,7,0,9.137330725062968e-06,Low
TXN104321,3551,2025-12-02 21:00:00,50.04,Nigeria,web,debit_card,110,3,0,9.137330725062968e-06,Low
TXN106942,5028,2025-12-02 21:34:00,25.41,France,mobile_app,paypal,1025,4,0,9.137330725062968e-06,Low
TXN108679,4663,2025-12-02 22:44:00,62.69,US,mobile_app,credit_card,563,2,0,9.137330725062968e-06,Low
TXN103668,1892,2025-12-02 22:52:00,41.21,Germany,web,bank_transfer,628,4,0,9.137330725062968e-06,Low
TXN103980,1508,2025-12-02 23:20:00,5.59,Nigeria,web,debit_card,936,1,0,9.137330725062968e-06,Low
TXN104269,4457,2025-12-02 23:22:00,107.23,France,web,paypal,1414,5,0,9.137330725062968e-06,Low
TXN105855,5869,2025-12-02 23:31:00,34.66,UK,in_store,credit_card,113,5,0,9.137330725062968e-06,Low
TXN103066,4196,2025-12-03 00:06:00,44.5,Germany,mobile_app,credit_card,451,2,0,9.137330725062968e-06,Low
TXN101882,1230,2025-12-03 00:10:00,73.84,UK,web,credit_card,904,3,0,9.137330725062968e-06,Low
TXN102323,3595,2025-12-03 00:30:00,16.39,Germany,web,gift_card,1367,3,0,9.137330725062968e-06,Low
TXN111843,3081,2025-12-03 00:50:00,112.43,UK,web,credit_card,47,4,0,9.137330725062968e-06,Low
TXN106678,4326,2025-12-03 01:38:00,62.22,UK,in_store,credit_card,1785,6,0,9.137330725062968e-06,Low
TXN118309,5797,2025-12-03 02:22:00,18.09,Romania,mobile_app,credit_card,1811,7,0,9.137330725062968e-06,Low
TXN113481,5074,2025-12-03 02:27:00,799.15,Romania,mobile_app,credit_card,1207,1,1,0.9996109866835092,High
TXN103677,4761,2025-12-03 02:40:00,89.07,France,mobile_app,paypal,703,4,0,9.137330725062968e-06,Low
TXN113310,5790,2025-12-03 02:47:00,349.48,Nigeria,web,paypal,4,5,1,0.9997506393317177,High
TXN104763,3839,2025-12-03 03:03:00,57.48,US,web,credit_card,1523,6,0,9.137330725062968e-06,Low
TXN103010,3320,2025-12-03 03:24:00,33.38,UK,web,credit_card,1277,4,0,9.137330725062968e-06,Low
TXN112863,5990,2025-12-03 03:40:00,14.73,India,web,debit_card,1005,7,0,9.137330725062968e-06,Low
TXN115740,3660,2025-12-03 05:28:00,28.47,Romania,web,paypal,1067,3,0,9.137330725062968e-06,Low
TXN100607,5749,2025-12-03 06:29:00,28.69,Romania,web,debit_card,428,6,0,9.137330725062968e-06,Low
TXN119773,4802,2025-12-03 06:32:00,36.48,UK,web,credit_card,1768,2,0,9.137330725062968e-06,Low
TXN107997,1978,2025-12-03 07:50:00,40.36,US,web,paypal,1260,5,0,9.137330725062968e-06,Low
TXN100538,4832,2025-12-03 08:01:00,15.4,US,web,debit_card,1613,4,0,9.137330725062968e-06,Low
TXN102013,2195,2025-12-03 08:05:00,34.87,UK,mobile_app,paypal,84,2,0,9.137330725062968e-06,Low
TXN102648,2508,2025-12-03 08:13:00,79.64,India,mobile_app,gift_card,1462,2,0,9.137330725062968e-06,Low
TXN109920,3537,2025-12-03 08:46:00,35.23,UK,mobile_app,bank_transfer,728,5,0,9.137330725062968e-06,Low
TXN111180,2600,2025-12-03 10:13:00,32.21,UK,mobile_app,paypal,760,1,0,9.137330725062968e-06,Low
TXN119033,3402,2025-12-03 10:44:00,129.49,France,mobile_app,credit_card,1261,4,0,9.137330725062968e-06,Low
TXN103018,4777,2025-12-03 11:04:00,61.12,Brazil,mobile_app,debit_card,1833,2,0,9.137330725062968e-06,Low
TXN100975,3316,2025-12-03 11:28:00,72.44,UK,web,credit_card,1940,7,0,9.137330725062968e-06,Low
TXN115237,2119,2025-12-03 12:02:00,96.91,Romania,web,paypal,1752,4,0,9.137330725062968e-06,Low
TXN101963,4856,2025-12-03 12:19:00,19.62,India,web,paypal,51,3,0,9.137330725062968e-06,Low
TXN115110,4771,2025-12-03 12:36:00,176.05,US,web,credit_card,942,7,0,9.137330725062968e-06,Low
TXN115674,3497,2025-12-03 14:02:00,30.76,UK,mobile_app,paypal,424,3,0,9.137330725062968e-06,Low
TXN112542,3756,2025-12-03 14:06:00,18.4,Germany,in_store,paypal,1525,2,0,9.137330725062968e-06,Low
TXN113029,3270,2025-12-03 14:26:00,22.35,UK,web,debit_card,128,7,0,9.137330725062968e-06,Low
TXN115696,5515,2025-12-03 14:37:00,43.62,UK,web,credit_card,669,4,0,9.137330725062968e-06,Low
TXN119176,2542,2025-12-03 14:43:00,63.84,Germany,mobile_app,debit_card,1865,7,0,9.137330725062968e-06,Low
TXN111748,3433,2025-12-03 15:11:00,22.96,UK,web,credit_card,1567,7,0,9.137330725062968e-06,Low
TXN100354,2881,2025-12-03 16:36:00,57.3,UK,mobile_app,credit_card,270,7,0,9.137330725062968e-06,Low
TXN102831,2323,2025-12-03 17:10:00,112.05,Nigeria,mobile_app,paypal,1625,6,0,9.137330725062968e-06,Low
TXN118860,4871,2025-12-03 17:13:00,42.86,Germany,web,paypal,1607,5,0,9.137330725062968e-06,Low
TXN103523,5106,2025-12-03 18:00:00,41.63,Germany,mobile_app,debit_card,490,5,0,9.137330725062968e-06,Low
TXN119547,5879,2025-12-03 18:09:00,44.79,Nigeria,web,paypal,880,1,0,9.137330725062968e-06,Low
TXN101335,1286,2025-12-03 18:32:00,27.08,Germany,web,credit_card,277,3,0,9.137330725062968e-06,Low
TXN119247,2562,2025-12-03 18:35:00,33.76,Romania,mobile_app,debit_card,442,3,0,9.137330725062968e-06,Low
TXN112402,5574,2025-12-03 18:39:00,25.46,UK,web,debit_card,348,6,0,9.137330725062968e-06,Low
TXN113388,4664,2025-12-03 18:48:00,58.07,US,web,paypal,264,5,0,9.137330725062968e-06,Low
TXN115432,4147,2025-12-03 19:06:00,177.0,Nigeria,mobile_app,credit_card,1544,5,0,9.137330725062968e-06,Low
TXN116293,5930,2025-12-03 19:18:00,7.52,UK,in_store,paypal,1392,2,0,9.137330725062968e-06,Low
TXN112237,4226,2025-12-03 19:29:00,10.73,UK,web,credit_card,987,4,0,9.137330725062968e-06,Low
TXN114607,1140,2025-12-03 19:50:00,62.44,UK,web,credit_card,1889,7,0,9.137330725062968e-06,Low
TXN103914,3057,2025-12-03 20:37:00,72.75,UK,web,credit_card,1065,2,0,9.137330725062968e-06,Low
TXN107845,1611,2025-12-03 21:04:00,45.25,UK,web,paypal,827,5,0,9.137330725062968e-06,Low
TXN105537,2641,2025-12-03 23:04:00,9.35,India,web,bank_transfer,1089,3,0,9.137330725062968e-06,Low
TXN107569,5578,2025-12-03 23:06:00,86.42,UK,mobile_app,debit_card,656,5,0,9.137330725062968e-06,Low
TXN108243,4987,2025-12-03 23:30:00,23.48,UK,mobile_app,gift_card,1467,5,0,9.137330725062968e-06,Low
TXN105654,5192,2025-12-04 00:02:00,41.34,UK,in_store,bank_transfer,597,6,0,9.137330725062968e-06,Low
TXN115561,4765,2025-12-04 00:27:00,33.06,France,web,credit_card,399,6,0,9.137330725062968e-06,Low
TXN108401,4840,2025-12-04 00:39:00,38.69,US,web,gift_card,1176,1,0,9.137330725062968e-06,Low
TXN105208,2427,2025-12-04 01:13:00,42.54,US,mobile_app,credit_card,1466,7,0,9.137330725062968e-06,Low
TXN118513,5559,2025-12-04 01:16:00,18.25,Romania,web,debit_card,1143,5,0,9.137330725062968e-06,Low
TXN102656,3013,2025-12-04 02:39:00,69.15,France,web,credit_card,1747,5,0,9.137330725062968e-06,Low
TXN118781,2526,2025-12-04 02:50:00,101.8,Brazil,web,debit_card,1274,3,0,9.137330725062968e-06,Low
TXN104958,2748,2025-12-04 03:04:00,41.86,Germany,mobile_app,debit_card,132,3,0,9.137330725062968e-06,Low
TXN115868,2856,2025-12-04 03:49:00,30.94,UK,web,paypal,25,7,0,9.137330725062968e-06,Low
TXN114577,1349,2025-12-04 03:49:00,81.08,Romania,web,debit_card,328,2,0,9.137330725062968e-06,Low
TXN108268,3835,2025-12-04 03:49:00,43.14,UK,mobile_app,credit_card,1077,4,0,9.137330725062968e-06,Low
TXN116994,5917,2025-12-04 04:37:00,30.04,US,mobile_app,credit_card,1519,2,0,9.137330725062968e-06,Low
TXN117246,2258,2025-12-04 04:56:00,11.85,India,mobile_app,debit_card,902,6,0,9.137330725062968e-06,Low
TXN104458,2433,2025-12-04 05:51:00,20.12,UK,mobile_app,paypal,463,1,0,9.137330725062968e-06,Low
TXN104713,5615,2025-12-04 05:55:00,31.98,UK,web,credit_card,980,7,0,9.137330725062968e-06,Low
TXN105162,3830,2025-12-04 06:18:00,80.3,UK,web,debit_card,1514,1,0,9.137330725062968e-06,Low
TXN111185,5062,2025-12-04 06:45:00,24.16,UK,web,credit_card,1974,7,0,9.137330725062968e-06,Low
TXN105534,1047,2025-12-04 07:33:00,28.95,Germany,in_store,credit_card,63,6,0,9.137330725062968e-06,Low
TXN119070,5635,2025-12-04 07:47:00,17.46,India,web,credit_card,932,7,0,9.137330725062968e-06,Low
TXN110642,4977,2025-12-04 08:34:00,73.7,US,mobile_app,debit_card,355,6,0,9.137330725062968e-06,Low
TXN103736,1593,2025-12-04 08:46:00,50.91,Nigeria,web,gift_card,1832,4,0,9.137330725062968e-06,Low
TXN103686,4302,2025-12-04 08:47:00,82.13,Romania,web,credit_card,796,6,0,9.137330725062968e-06,Low
TXN107555,1003,2025-12-04 09:49:00,17.03,UK,mobile_app,paypal,310,1,0,9.137330725062968e-06,Low
TXN117918,3638,2025-12-04 10:02:00,80.88,Nigeria,mobile_app,paypal,1493,3,0,9.137330725062968e-06,Low
TXN111401,2276,2025-12-04 10:16:00,5.17,Brazil,in_store,gift_card,228,5,0,9.137330725062968e-06,Low
TXN110648,1459,2025-12-04 10:40:00,14.89,India,mobile_app,paypal,491,5,0,9.137330725062968e-06,Low
TXN101184,1626,2025-12-04 12:21:00,27.84,France,in_store,debit_card,679,3,0,9.137330725062968e-06,Low
TXN117275,4603,2025-12-04 12:27:00,50.74,UK,mobile_app,debit_card,426,2,0,9.137330725062968e-06,Low
TXN100360,2647,2025-12-04 12:42:00,103.08,Germany,mobile_app,bank_transfer,1591,1,0,9.137330725062968e-06,Low
TXN104831,4465,2025-12-04 12:44:00,52.8,US,in_store,debit_card,603,1,0,9.137330725062968e-06,Low
TXN115304,5806,2025-12-04 12:48:00,46.4,Nigeria,web,credit_card,842,4,0,9.137330725062968e-06,Low
TXN112020,1333,2025-12-04 13:41:00,36.93,UK,mobile_app,paypal,1147,4,0,9.137330725062968e-06,Low
TXN103793,1918,2025-12-04 14:36:00,8.74,US,mobile_app,bank_transfer,767,4,0,9.137330725062968e-06,Low
TXN107973,4139,2025-12-04 14:50:00,23.72,US,web,bank_transfer,1766,5,0,9.137330725062968e-06,Low
TXN112814,3858,2025-12-04 15:00:00,51.85,US,web,debit_card,960,6,0,9.137330725062968e-06,Low
TXN119516,5097,2025-12-04 15:20:00,1387.7,US,web,paypal,9,2,1,0.9997162871117306,High
TXN109806,5114,2025-12-04 15:26:00,16.88,India,mobile_app,paypal,1780,7,0,9.137330725062968e-06,Low
TXN110671,2223,2025-12-04 15:27:00,26.75,UK,mobile_app,debit_card,959,2,0,9.137330725062968e-06,Low
TXN114817,4800,2025-12-04 15:52:00,7.39,Nigeria,web,bank_transfer,551,1,0,9.137330725062968e-06,Low
TXN117259,5057,2025-12-04 15:59:00,19.83,UK,mobile_app,debit_card,630,4,0,9.137330725062968e-06,Low
TXN116748,5238,2025-12-04 16:39:00,88.57,UK,web,debit_card,50,3,0,9.137330725062968e-06,Low
TXN100230,1989,2025-12-04 17:01:00,113.21,France,web,credit_card,1697,7,0,9.137330725062968e-06,Low
TXN101108,3612,2025-12-04 17:14:00,86.63,Brazil,web,gift_card,213,2,0,9.137330725062968e-06,Low
TXN104101,5744,2025-12-04 17:20:00,48.29,Nigeria,mobile_app,debit_card,162,2,0,9.137330725062968e-06,Low
TXN115006,1030,2025-12-04 17:39:00,17.21,Germany,web,gift_card,1873,7,0,9.137330725062968e-06,Low
TXN110909,4461,2025-12-04 18:45:00,25.34,US,web,credit_card,1385,3,0,9.137330725062968e-06,Low
TXN101637,4754,2025-12-04 18:45:00,67.01,France,web,debit_card,1944,2,0,9.137330725062968e-06,Low
TXN103226,1051,2025-12-04 18:55:00,2050.9,India,web,bank_transfer,4,4,1,0.9996927593297436,High
TXN117989,1734,2025-12-04 19:35:00,8.18,France,web,paypal,1508,3,0,9.137330725062968e-06,Low
TXN109531,4798,2025-12-04 19:47:00,78.98,US,web,gift_card,1104,2,0,9.137330725062968e-06,Low
TXN103334,4688,2025-12-04 19:47:00,164.59,Nigeria,web,paypal,1504,3,0,9.137330725062968e-06,Low
TXN114550,3471,2025-12-04 20:37:00,121.57,Germany,web,credit_card,109,6,0,9.137330725062968e-06,Low
TXN113131,1706,2025-12-04 20:56:00,60.99,France,mobile_app,bank_transfer,1922,3,0,9.137330725062968e-06,Low
TXN118560,2656,2025-12-04 21:31:00,30.21,Germany,web,credit_card,620,1,0,9.137330725062968e-06,Low
TXN105150,4064,2025-12-04 21:51:00,23.14,UK,web,credit_card,1104,1,0,9.137330725062968e-06,Low
TXN108429,3454,2025-12-04 22:48:00,12.4,US,mobile_app,credit_card,511,7,0,9.137330725062968e-06,Low
TXN105802,4008,2025-12-04 23:23:00,149.16,Nigeria,web,credit_card,1060,5,0,9.137330725062968e-06,Low
TXN104994,5384,2025-12-04 23:30:00,140.81,Romania,web,paypal,374,5,0,9.137330725062968e-06,Low
TXN107197,2099,2025-12-04 23:31:00,44.14,UK,mobile_app,paypal,1692,3,0,9.137330725062968e-06,Low
TXN114543,2672,2025-12-04 23:52:00,29.96,UK,web,debit_card,764,6,0,9.137330725062968e-06,Low
TXN106615,3390,2025-12-05 00:14:00,29.24,UK,in_store,bank_transfer,989,7,0,9.137330725062968e-06,Low
TXN116938,3327,2025-12-05 00:48:00,90.31,US,mobile_app,paypal,452,7,0,9.137330725062968e-06,Low
TXN103525,2250,2025-12-05 01:25:00,24.78,US,web,gift_card,873,3,0,9.137330725062968e-06,Low
TXN117742,4363,2025-12-05 01:32:00,51.64,India,web,gift_card,1606,5,0,9.137330725062968e-06,Low
TXN102735,5089,2025-12-05 01:36:00,32.38,UK,mobile_app,credit_card,69,6,0,9.137330725062968e-06,Low
TXN111218,2722,2025-12-05 02:13:00,36.08,UK,web,debit_card,1250,6,0,9.137330725062968e-06,Low
TXN115628,5349,2025-12-05 02:19:00,29.27,UK,in_store,paypal,979,3,0,9.137330725062968e-06,Low
TXN103823,2948,2025-12-05 02:50:00,415.61,UK,web,bank_transfer,5,6,1,0.9997506393317177,High
TXN115858,3975,2025-12-05 02:53:00,64.27,Romania,web,debit_card,1301,7,0,9.137330725062968e-06,Low
TXN115635,2348,2025-12-05 03:05:00,48.22,Nigeria,web,paypal,838,6,0,9.137330725062968e-06,Low
TXN105541,2963,2025-12-05 04:31:00,25.87,Germany,mobile_app,debit_card,59,4,0,9.137330725062968e-06,Low
TXN108124,5035,2025-12-05 05:32:00,10.15,UK,mobile_app,debit_card,737,1,0,9.137330725062968e-06,Low
TXN100948,1594,2025-12-05 05:44:00,59.65,UK,web,debit_card,1357,3,0,9.137330725062968e-06,Low
TXN108654,2209,2025-12-05 06:19:00,67.36,US,mobile_app,gift_card,964,1,0,9.137330725062968e-06,Low
TXN114989,1675,2025-12-05 06:48:00,38.45,France,web,paypal,143,2,0,9.137330725062968e-06,Low
TXN102296,4751,2025-12-05 07:22:00,41.41,UK,mobile_app,debit_card,74,2,0,9.137330725062968e-06,Low
TXN118935,2611,2025-12-05 07:44:00,31.9,Germany,mobile_app,bank_transfer,1013,6,0,9.137330725062968e-06,Low
TXN110874,5519,2025-12-05 08:13:00,63.07,Brazil,web,gift_card,1921,1,0,9.137330725062968e-06,Low
TXN105739,1245,2025-12-05 08:42:00,36.82,France,mobile_app,credit_card,149,6,0,9.137330725062968e-06,Low
TXN116993,5270,2025-12-05 08:56:00,43.7,India,web,debit_card,1237,3,0,9.137330725062968e-06,Low
TXN117347,2661,2025-12-05 08:57:00,17.0,UK,web,paypal,642,3,0,9.137330725062968e-06,Low
TXN110431,4216,2025-12-05 09:22:00,96.93,France,web,debit_card,777,1,0,9.137330725062968e-06,Low
TXN114431,2220,2025-12-05 09:31:00,32.86,UK,web,credit_card,1949,1,0,9.137330725062968e-06,Low
TXN106439,2901,2025-12-05 09:47:00,56.39,India,mobile_app,gift_card,619,4,0,9.137330725062968e-06,Low
TXN101377,2080,2025-12-05 09:57:00,31.66,UK,web,paypal,1264,1,0,9.137330725062968e-06,Low
TXN104352,5758,2025-12-05 11:15:00,88.57,UK,mobile_app,paypal,376,3,0,9.137330725062968e-06,Low
TXN114044,1725,2025-12-05 12:13:00,52.92,UK,web,paypal,1818,2,0,9.137330725062968e-06,Low
TXN119403,5768,2025-12-05 12:24:00,89.07,UK,web,credit_card,1413,7,0,9.137330725062968e-06,Low
TXN109681,1072,2025-12-05 12:45:00,14.49,Germany,mobile_app,paypal,534,5,0,9.137330725062968e-06,Low
TXN109859,4105,2025-12-05 12:47:00,89.07,Brazil,web,credit_card,475,2,0,9.137330725062968e-06,Low
TXN116184,1710,2025-12-05 13:06:00,38.26,Germany,web,paypal,1294,5,0,9.137330725062968e-06,Low
TXN102369,1120,2025-12-05 13:17:00,23.32,France,mobile_app,credit_card,1437,3,0,9.137330725062968e-06,Low
TXN112189,2346,2025-12-05 13:23:00,76.32,US,mobile_app,bank_transfer,1709,4,0,9.137330725062968e-06,Low
TXN119319,3910,2025-12-05 13:23:00,59.7,India,web,credit_card,949,1,0,9.137330725062968e-06,Low
TXN111463,2408,2025-12-05 13:50:00,41.31,UK,web,credit_card,1432,5,0,9.137330725062968e-06,Low
TXN102720,1377,2025-12-05 14:20:00,15.83,India,mobile_app,credit_card,165,4,0,9.137330725062968e-06,Low
TXN100756,5995,2025-12-05 14:53:00,131.56,UK,mobile_app,credit_card,1502,3,0,9.137330725062968e-06,Low
TXN119293,2882,2025-12-05 14:57:00,27.85,UK,web,credit_card,1029,1,0,9.137330725062968e-06,Low
TXN114463,2292,2025-12-05 15:02:00,42.01,UK,mobile_app,debit_card,425,5,0,9.137330725062968e-06,Low
TXN105975,3007,2025-12-05 16:10:00,12.26,UK,mobile_app,paypal,1710,3,0,9.137330725062968e-06,Low
TXN117518,3584,2025-12-05 16:53:00,42.93,UK,web,debit_card,911,3,0,9.137330725062968e-06,Low
TXN119916,1469,2025-12-05 18:00:00,52.83,India,web,debit_card,16,3,0,9.137330725062968e-06,Low
TXN101985,4594,2025-12-05 18:22:00,44.37,US,web,gift_card,1723,5,0,9.137330725062968e-06,Low
TXN108720,3377,2025-12-05 20:33:00,52.77,Romania,mobile_app,paypal,559,7,0,9.137330725062968e-06,Low
TXN102676,5756,2025-12-05 20:59:00,23.36,UK,web,credit_card,1225,5,0,9.137330725062968e-06,Low
TXN114263,4812,2025-12-05 21:02:00,52.97,Romania,web,credit_card,1288,7,0,9.137330725062968e-06,Low
TXN109036,5211,2025-12-05 21:31:00,99.1,US,mobile_app,credit_card,1450,1,0,9.137330725062968e-06,Low
TXN119177,5406,2025-12-05 21:38:00,15.74,France,web,credit_card,264,6,0,9.137330725062968e-06,Low
